fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,13;1,1",13,144,6600,130,1.32844274,15.08226111
"2;24,48;1,13;1,1",13,144,6600,131,1.34684649,15.08629101
"2;24,48;1,13;1,1",13,144,6600,132,1.36025968,15.0825094
"2;24,48;1,13;1,1",13,144,6600,133,1.3622565,15.08276864
"2;24,48;1,13;1,1",13,144,6600,134,1.35211704,15.08260694
"2;24,48;1,13;1,1",13,144,6600,135,1.35234002,15.08237643
"2;24,48;1,13;1,1",13,144,6600,136,1.35237498,15.08243496
"2;24,48;1,13;1,1",13,144,6600,137,1.35207025,15.08264722
"2;24,48;1,13;1,1",13,144,6600,138,1.35180891,15.08291222
"2;24,48;1,13;1,1",13,144,6600,139,1.3490118,15.08228478
"2;24,48;1,13;1,1",13,144,6600,140,1.35456675,15.08249162
"2;24,48;1,13;1,1",13,144,6600,141,1.36063282,15.08380846
"2;24,48;1,13;1,1",13,144,6600,142,1.35470484,15.08231203
"2;24,48;1,13;1,1",13,144,6600,143,1.37401762,15.08318087
"2;24,48;1,2;1,1",2,144,6600,0,2.97963883,15.08947841
"2;24,48;1,2;1,1",2,144,6600,1,2.97917269,15.0897689
"2;24,48;1,2;1,1",2,144,6600,2,2.97945982,15.08947689
"2;24,48;1,2;1,1",2,144,6600,3,2.9794432,15.08949909
"2;24,48;1,2;1,1",2,144,6600,4,2.97935775,15.08964576
"2;24,48;1,2;1,1",2,144,6600,5,2.97954886,15.08939588
"2;24,48;1,2;1,1",2,144,6600,6,2.9793154,15.08967517
"2;24,48;1,2;1,1",2,144,6600,7,2.94861287,15.08944691
"2;24,48;1,2;1,1",2,144,6600,8,2.94839456,15.08964536
"2;24,48;1,2;1,1",2,144,6600,9,2.94841475,15.08965596
"2;24,48;1,2;1,1",2,144,6600,10,2.94853657,15.08952598
"2;24,48;1,2;1,1",2,144,6600,11,2.97937026,15.08956524
"2;24,48;1,2;1,1",2,144,6600,12,2.9792252,15.08971986
"2;24,48;1,2;1,1",2,144,6600,13,2.97942739,15.08949993
"2;24,48;1,2;1,1",2,144,6600,14,2.97942328,15.08950404
"2;24,48;1,2;1,1",2,144,6600,15,2.97924832,15.08969386
"2;24,48;1,2;1,1",2,144,6600,16,2.97953154,15.08939578
